"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","browser","scRes","window_resolution","focus","success","miniblock","nSteps","node","goalnode","choiceVar","total_reward"
"355","<p >Welcome to the experiment. Press any key to continue.</p>                <p style=""font-family:VideoGame;font-size:10%;"">.</p>","39","html-keyboard-response","0","357","0.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","","",""
"355","<p style=""width:50%; margin-left:auto;margin-right:auto"">Before the start of the experiment, we would like to provide you with some information regarding ourselves and your own privacy. Please read the statements and tick the box if you agree and wish to continue. It is always an option to terminate the experiment when one or more things cause you concern.</p>","39","html-keyboard-response","1","714","0.0-1.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","","",""
"350","<p style=""width:50%; margin-left:auto;margin-right:auto"">For the experiment it is important that we set your browser to fullscreen mode. The next page will contain a button you can press to enter fullscreen. If you leave fullscreen during the experiment at any time, this will be recorded and unfortunately we will not be able to complete your payment if this has occurred. Additionally, be aware that the experiment only works for 16:9 aspect ratio monitors. If you do not have a monitor with this aspect ratio, please quit the experiment, as we will ultimately not be able to complete your payment.</p><p>Press any key to continue.</p>","39","html-keyboard-response","2","1065","0.0-2.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","","",""
"692","img/Soapdispenser.png","40","image-keyboard-response","884","762497","0.0-87.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","2","7","14","0","43"
"796","img/Basket.png","40","image-keyboard-response","885","763306","0.0-87.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","3","8","14","0","43"
"689","img/Floppy.png","40","image-keyboard-response","886","764001","0.0-87.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","4","6","14","0","43"
"672","img/Basket.png","40","image-keyboard-response","887","764674","0.0-87.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","5","8","14","0","43"
"1076","img/Toiletpaper.png","40","image-keyboard-response","888","765754","0.0-87.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","6","5","14","0","43"
"556","img/Lightbulb.png","40","image-keyboard-response","889","766314","0.0-87.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","7","4","14","0","43"
"893","img/Boot.png","40","image-keyboard-response","890","767210","0.0-87.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","8","3","14","0","43"
"898","img/Cap.png","40","image-keyboard-response","891","768114","0.0-87.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","9","0","14","0","43"
"null","img/Book.png","null","image-keyboard-response","892","768158","0.0-87.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","10","14","14","0","43"
"1185","img/Book.png","38","image-keyboard-response","893","769346","0.0-88.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","","",""
"2324","img/Book.png","40","image-keyboard-response","894","771673","0.0-89.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","0","14","3","0","43"
"597","img/Mug.png","40","image-keyboard-response","895","772274","0.0-89.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","1","13","3","0","43"
"524","img/Jar.png","40","image-keyboard-response","896","772802","0.0-89.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","2","10","3","0","43"
"538","img/Mug.png","40","image-keyboard-response","897","773354","0.0-89.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","3","13","3","0","43"
"572","img/Jar.png","40","image-keyboard-response","898","773928","0.0-89.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","4","10","3","0","43"
"686","img/Clipboard.png","40","image-keyboard-response","899","774616","0.0-89.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","5","12","3","0","43"
"472","img/Book.png","40","image-keyboard-response","900","775090","0.0-89.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","6","14","3","0","43"
"724","img/Cap.png","40","image-keyboard-response","901","775818","0.0-89.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","7","0","3","0","43"
"492","img/Fryingpan.png","40","image-keyboard-response","902","776314","0.0-89.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","8","2","3","0","43"
"747","img/Lightbulb.png","40","image-keyboard-response","903","777066","0.0-89.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","9","4","3","0","43"
"null","img/Boot.png","null","image-keyboard-response","904","777083","0.0-89.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","10","3","3","0","43"
"1301","img/Boot.png","38","image-keyboard-response","905","778385","0.0-90.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","","",""
"466","img/Boot.png","40","image-keyboard-response","906","778857","0.0-91.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","0","3","9","0","43"
"541","img/Fryingpan.png","40","image-keyboard-response","907","779409","0.0-91.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","1","2","9","0","43"
"812","img/Cap.png","40","image-keyboard-response","908","780226","0.0-91.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","2","0","9","0","43"
"485","img/Fryingpan.png","40","image-keyboard-response","909","780713","0.0-91.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","3","2","9","0","43"
"492","img/Ovenmitt.png","40","image-keyboard-response","910","781210","0.0-91.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","4","1","9","0","43"
"812","img/Lightbulb.png","40","image-keyboard-response","911","782025","0.0-91.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","5","4","9","0","43"
"468","img/Boot.png","40","image-keyboard-response","912","782497","0.0-91.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","6","3","9","0","43"
"564","img/Lightbulb.png","40","image-keyboard-response","913","783066","0.0-91.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","7","4","9","0","43"
"404","img/Fryingpan.png","40","image-keyboard-response","914","783489","0.0-91.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","8","2","9","0","43"
"606","img/Lightbulb.png","40","image-keyboard-response","915","784097","0.0-91.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","9","4","9","0","43"
"500","img/Fryingpan.png","40","image-keyboard-response","916","784601","0.0-91.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","10","2","9","0","43"
"518","img/Ovenmitt.png","40","image-keyboard-response","917","785122","0.0-91.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","11","1","9","0","43"
"611","img/Lightbulb.png","40","image-keyboard-response","918","785736","0.0-91.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","12","4","9","0","43"
"1471","img/Toiletpaper.png","40","image-keyboard-response","919","787210","0.0-91.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","13","5","9","0","43"
"572","img/Basket.png","40","image-keyboard-response","920","787785","0.0-91.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","14","8","9","0","43"
"924","img/Toiletpaper.png","40","image-keyboard-response","921","788713","0.0-91.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","15","5","9","0","43"
"804","img/Soapdispenser.png","40","image-keyboard-response","922","789522","0.0-91.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","16","7","9","0","43"
"1050","img/Floppy.png","39","image-keyboard-response","923","790578","0.0-91.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","17","6","9","1","42"
"610","img/Basket.png","39","image-keyboard-response","924","791194","0.0-91.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","18","8","9","1","40"
"null","img/Balloon.png","null","image-keyboard-response","925","791211","0.0-91.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","19","9","9","0","50"
"1950","img/Balloon.png","38","image-keyboard-response","926","793162","0.0-92.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","","",""
"490","img/Balloon.png","40","image-keyboard-response","927","793665","0.0-93.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","44","0","9","11","0","50"
"818","img/Soapdispenser.png","40","image-keyboard-response","928","794490","0.0-93.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","44","1","7","11","0","50"
"1148","img/Floppy.png","40","image-keyboard-response","929","795642","0.0-93.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","44","2","6","11","0","50"
"467","img/Toiletpaper.png","40","image-keyboard-response","930","796112","0.0-93.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","44","3","5","11","0","50"
"969","img/Soapdispenser.png","40","image-keyboard-response","931","797082","0.0-93.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","44","4","7","11","0","50"
"957","img/Balloon.png","40","image-keyboard-response","932","798042","0.0-93.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","44","5","9","11","0","50"
"997","img/Jar.png","39","image-keyboard-response","933","799042","0.0-93.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","44","6","10","11","1","49"
"571","img/Mug.png","39","image-keyboard-response","934","799617","0.0-93.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","44","7","13","11","1","47"
"463","img/Clipboard.png","39","image-keyboard-response","935","800082","0.0-93.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","44","8","12","11","1","44"
"491","img/Jar.png","39","image-keyboard-response","936","800576","0.0-93.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","44","9","10","11","1","40"
"null","img/Toaster.png","null","image-keyboard-response","937","800580","0.0-93.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","44","10","11","11","0","60"
"1412","img/Toaster.png","38","image-keyboard-response","938","801993","0.0-94.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","","",""
"733","img/Toaster.png","40","image-keyboard-response","939","802729","0.0-95.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","45","0","11","1","0","60"
"850","img/Jar.png","40","image-keyboard-response","940","803586","0.0-95.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","45","1","10","1","0","60"
"611","img/Balloon.png","40","image-keyboard-response","941","804217","0.0-95.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","45","2","9","1","0","60"
"725","img/Soapdispenser.png","40","image-keyboard-response","942","804954","0.0-95.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","45","3","7","1","0","60"
"540","img/Toiletpaper.png","40","image-keyboard-response","943","805496","0.0-95.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","45","4","5","1","0","60"
"480","img/Lightbulb.png","40","image-keyboard-response","944","805978","0.0-95.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","45","5","4","1","0","60"
"null","img/Ovenmitt.png","null","image-keyboard-response","945","805994","0.0-95.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","45","6","1","1","0","60"
"1103","img/Ovenmitt.png","38","image-keyboard-response","946","807098","0.0-96.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","","",""
"444","img/Ovenmitt.png","40","image-keyboard-response","947","807546","0.0-97.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","0","1","6","0","60"
"869","img/Cap.png","40","image-keyboard-response","948","808417","0.0-97.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","1","0","6","0","60"
"715","img/Book.png","40","image-keyboard-response","949","809138","0.0-97.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","2","14","6","0","60"
"788","img/Cap.png","40","image-keyboard-response","950","809930","0.0-97.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","3","0","6","0","60"
"732","img/Fryingpan.png","40","image-keyboard-response","951","810665","0.0-97.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","4","2","6","0","60"
"1244","img/Lightbulb.png","39","image-keyboard-response","952","811914","0.0-97.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","5","4","6","1","59"
"596","img/Toiletpaper.png","39","image-keyboard-response","953","812514","0.0-97.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","6","5","6","1","57"
"555","img/Lightbulb.png","39","image-keyboard-response","954","813072","0.0-97.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","7","4","6","1","54"
"737","img/Boot.png","39","image-keyboard-response","955","813810","0.0-97.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","8","3","6","1","50"
"584","img/Lightbulb.png","39","image-keyboard-response","956","814409","0.0-97.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","9","4","6","1","45"
"922","img/Boot.png","40","image-keyboard-response","957","815338","0.0-97.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","10","3","6","0","40"
"871","img/Ovenmitt.png","37","image-keyboard-response","958","816216","0.0-97.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","11","1","6","-1","36"
"532","img/Lightbulb.png","37","image-keyboard-response","959","816754","0.0-97.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","12","4","6","-1","33"
"420","img/Fryingpan.png","37","image-keyboard-response","960","817177","0.0-97.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","13","2","6","-1","31"
"637","img/Boot.png","37","image-keyboard-response","961","817817","0.0-97.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","14","3","6","-1","30"
"644","img/Fryingpan.png","37","image-keyboard-response","962","818466","0.0-97.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","15","2","6","-1","30"
"1378","img/Cap.png","39","image-keyboard-response","963","819848","0.0-97.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","16","0","6","1","29"
"832","img/Ovenmitt.png","37","image-keyboard-response","964","820682","0.0-97.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","17","1","6","-1","29"
"501","img/Cap.png","40","image-keyboard-response","965","821186","0.0-97.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","18","0","6","0","29"
"676","img/Book.png","40","image-keyboard-response","966","821866","0.0-97.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","19","14","6","0","29"
"676","img/Clipboard.png","40","image-keyboard-response","967","822545","0.0-97.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","20","12","6","0","29"
"612","img/Mug.png","40","image-keyboard-response","968","823162","0.0-97.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","21","13","6","0","29"
"740","img/Clipboard.png","40","image-keyboard-response","969","823906","0.0-97.0-0.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","22","12","6","0","29"
"1395","img/Toaster.png","40","image-keyboard-response","970","825314","0.0-97.0-0.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","23","11","6","0","29"
"1277","img/Jar.png","40","image-keyboard-response","971","826594","0.0-97.0-0.24","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","24","10","6","0","29"
"559","img/Clipboard.png","40","image-keyboard-response","972","827161","0.0-97.0-0.25","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","25","12","6","0","29"
"636","img/Toaster.png","40","image-keyboard-response","973","827801","0.0-97.0-0.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","26","11","6","0","29"
"572","img/Jar.png","40","image-keyboard-response","974","828377","0.0-97.0-0.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","27","10","6","0","29"
"732","img/Balloon.png","40","image-keyboard-response","975","829113","0.0-97.0-0.28","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","28","9","6","0","29"
"579","img/Soapdispenser.png","40","image-keyboard-response","976","829697","0.0-97.0-0.29","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","29","7","6","0","29"
"579","img/Basket.png","40","image-keyboard-response","977","830282","0.0-97.0-0.30","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","30","8","6","0","29"
"636","img/Toiletpaper.png","40","image-keyboard-response","978","830922","0.0-97.0-0.31","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","31","5","6","0","29"
"1098","img/Lightbulb.png","40","image-keyboard-response","979","832024","0.0-97.0-0.32","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","32","4","6","0","29"
"856","img/Toiletpaper.png","39","image-keyboard-response","980","832882","0.0-97.0-0.33","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","33","5","6","1","28"
"764","img/Basket.png","39","image-keyboard-response","981","833650","0.0-97.0-0.34","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","34","8","6","1","26"
"724","img/Soapdispenser.png","39","image-keyboard-response","982","834378","0.0-97.0-0.35","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","35","7","6","1","23"
"589","img/Basket.png","39","image-keyboard-response","983","834978","0.0-97.0-0.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","36","8","6","1","19"
"null","img/Floppy.png","null","image-keyboard-response","984","834993","0.0-97.0-0.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","46","37","6","6","0","39"
"1815","img/Floppy.png","38","image-keyboard-response","985","836809","0.0-98.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","","",""
"434","img/Floppy.png","40","image-keyboard-response","986","837250","0.0-99.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","47","0","6","0","0","39"
"673","img/Basket.png","40","image-keyboard-response","987","837929","0.0-99.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","47","1","8","0","0","39"
"590","img/Toiletpaper.png","40","image-keyboard-response","988","838538","0.0-99.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","47","2","5","0","0","39"
