"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","browser","scRes","window_resolution","focus","success","miniblock","nSteps","node","goalnode","choiceVar","total_reward","trBet"
"2122.900000035763","<p >Welcome to the experiment. Press any key to continue.</p>                <p style=""font-family:VideoGame;font-size:10%;"">.</p>","77","html-keyboard-response","0","2125","0.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1920 x 1009","true","","","","","","","",""
"299.80000001192093","<p style=""width:50%; margin-left:auto;margin-right:auto"">Before the start of the experiment, we would like to provide you with some information regarding ourselves and your own privacy. Please read the statements and tick the box if you agree and wish to continue. It is always an option to terminate the experiment when one or more things cause you concern.</p>","77","html-keyboard-response","1","2425","0.0-1.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1920 x 1009","true","","","","","","","",""
"358.80000001192093","<p style=""width:50%; margin-left:auto;margin-right:auto"">For the experiment it is important that we set your browser to fullscreen mode. The next page will contain a button you can press to enter fullscreen. If you leave fullscreen during the experiment at any time, this will be recorded and unfortunately we will not be able to complete your payment if this has occurred. Additionally, be aware that the experiment only works for 16:9 aspect ratio monitors. If you do not have a monitor with this aspect ratio, please quit the experiment, as we will ultimately not be able to complete your payment.</p><p>Press any key to continue.</p>","77","html-keyboard-response","2","2785","0.0-2.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1920 x 1009","true","","","","","","","",""
"428.19999998807907","img/Lightbulb.png","40","image-keyboard-response","1713","1241881","0.0-151.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","10","0","13","0","95","0"
"577.1999999880791","img/Toiletpaper.png","40","image-keyboard-response","1714","1242460","0.0-151.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","11","2","13","0","95","0"
"487.89999997615814","img/Balloon.png","40","image-keyboard-response","1715","1242950","0.0-151.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","12","3","13","0","95","0"
"448.7000000476837","img/Book.png","40","image-keyboard-response","1716","1243400","0.0-151.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","13","1","13","0","95","0"
"459","img/Toiletpaper.png","40","image-keyboard-response","1717","1243860","0.0-151.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","14","2","13","0","95","0"
"446.69999998807907","img/Balloon.png","40","image-keyboard-response","1718","1244309","0.0-151.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","15","3","13","0","95","0"
"449.30000001192093","img/Lightbulb.png","40","image-keyboard-response","1719","1244760","0.0-151.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","16","0","13","0","95","0"
"437.89999997615814","img/Toiletpaper.png","40","image-keyboard-response","1720","1245201","0.0-151.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","17","2","13","0","95","0"
"427.4000000357628","img/Balloon.png","40","image-keyboard-response","1721","1245631","0.0-151.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","18","3","13","0","95","0"
"447.69999998807907","img/Book.png","40","image-keyboard-response","1722","1246080","0.0-151.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","19","1","13","0","95","0"
"475.69999998807907","img/Toiletpaper.png","40","image-keyboard-response","1723","1246559","0.0-151.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","20","2","13","0","95","0"
"520.8000000119209","img/Boot.png","40","image-keyboard-response","1724","1247081","0.0-151.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","21","4","13","0","95","0"
"1027.199999988079","img/Jar.png","40","image-keyboard-response","1725","1248110","0.0-151.0-0.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","22","5","13","0","95","0"
"606.5","img/Basket.png","40","image-keyboard-response","1726","1248719","0.0-151.0-0.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","23","6","13","0","95","0"
"440","img/Cap.png","40","image-keyboard-response","1727","1249161","0.0-151.0-0.24","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","24","8","13","0","95","0"
"398.30000001192093","img/Soapdispenser.png","40","image-keyboard-response","1728","1249561","0.0-151.0-0.25","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","25","9","13","0","95","0"
"436.19999998807907","img/Basket.png","40","image-keyboard-response","1729","1249999","0.0-151.0-0.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","26","6","13","0","95","0"
"499.30000001192093","img/Floppy.png","40","image-keyboard-response","1730","1250500","0.0-151.0-0.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","27","7","13","0","95","0"
"447","img/Basket.png","40","image-keyboard-response","1731","1250951","0.0-151.0-0.28","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","28","6","13","0","95","0"
"467","img/Cap.png","40","image-keyboard-response","1732","1251420","0.0-151.0-0.29","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","29","8","13","0","95","0"
"478.10000002384186","img/Soapdispenser.png","40","image-keyboard-response","1733","1251900","0.0-151.0-0.30","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","30","9","13","0","95","0"
"537.5","img/Floppy.png","40","image-keyboard-response","1734","1252440","0.0-151.0-0.31","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","31","7","13","0","95","0"
"678.4000000357628","img/Basket.png","40","image-keyboard-response","1735","1253120","0.0-151.0-0.32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","32","6","13","0","95","0"
"557.6000000238419","img/Floppy.png","40","image-keyboard-response","1736","1253680","0.0-151.0-0.33","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","33","7","13","0","95","0"
"589","img/Soapdispenser.png","40","image-keyboard-response","1737","1254271","0.0-151.0-0.34","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","34","9","13","0","95","0"
"567.9000000357628","img/Floppy.png","40","image-keyboard-response","1738","1254841","0.0-151.0-0.35","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","35","7","13","0","95","0"
"546.7000000476837","img/Soapdispenser.png","40","image-keyboard-response","1739","1255390","0.0-151.0-0.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","36","9","13","0","95","0"
"666.6000000238419","img/Ovenmitt.png","40","image-keyboard-response","1740","1256059","0.0-151.0-0.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","37","10","13","0","95","0"
"768.7999999523163","img/Fryingpan.png","40","image-keyboard-response","1741","1256829","0.0-151.0-0.38","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","38","12","13","0","95","0"
"629.0999999642372","img/Ovenmitt.png","40","image-keyboard-response","1742","1257459","0.0-151.0-0.39","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","39","10","13","0","95","0"
"949.3000000119209","img/Fryingpan.png","39","image-keyboard-response","1743","1258409","0.0-151.0-0.40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","40","12","13","1","94","1"
"null","img/Toaster.png","null","image-keyboard-response","1744","1258412","0.0-151.0-0.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","73","41","13","13","0","99","0"
"3358","img/Toaster.png","38","image-keyboard-response","1745","1261771","0.0-152.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","","","","","","",""
"1726.199999988079","img/Toaster.png","40","image-keyboard-response","1746","1263500","0.0-153.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","0","13","4","0","99","0"
"577.5","img/Clipboard.png","40","image-keyboard-response","1747","1264081","0.0-153.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","1","11","4","0","99","0"
"847.6999999880791","img/Mug.png","40","image-keyboard-response","1748","1264931","0.0-153.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","2","14","4","0","99","0"
"537.8999999761581","img/Clipboard.png","40","image-keyboard-response","1749","1265470","0.0-153.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","3","11","4","0","99","0"
"568","img/Toaster.png","40","image-keyboard-response","1750","1266041","0.0-153.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","4","13","4","0","99","0"
"566.5","img/Clipboard.png","40","image-keyboard-response","1751","1266610","0.0-153.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","5","11","4","0","99","0"
"586.8000000119209","img/Toaster.png","40","image-keyboard-response","1752","1267199","0.0-153.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","6","13","4","0","99","0"
"530.1000000238419","img/Mug.png","40","image-keyboard-response","1753","1267730","0.0-153.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","7","14","4","0","99","0"
"497","img/Clipboard.png","40","image-keyboard-response","1754","1268230","0.0-153.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","8","11","4","0","99","0"
"577.3999999761581","img/Fryingpan.png","40","image-keyboard-response","1755","1268809","0.0-153.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","9","12","4","0","99","0"
"750.3000000119209","img/Toaster.png","40","image-keyboard-response","1756","1269560","0.0-153.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","10","13","4","0","99","0"
"786.7000000476837","img/Mug.png","40","image-keyboard-response","1757","1270349","0.0-153.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","11","14","4","0","99","0"
"639.3999999761581","img/Fryingpan.png","40","image-keyboard-response","1758","1270990","0.0-153.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","12","12","4","0","99","0"
"566.1999999880791","img/Clipboard.png","40","image-keyboard-response","1759","1271559","0.0-153.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","13","11","4","0","99","0"
"609","img/Mug.png","40","image-keyboard-response","1760","1272169","0.0-153.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","14","14","4","0","99","0"
"539.8000000119209","img/Clipboard.png","40","image-keyboard-response","1761","1272710","0.0-153.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","15","11","4","0","99","0"
"567.3000000119209","img/Ovenmitt.png","40","image-keyboard-response","1762","1273280","0.0-153.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","16","10","4","0","99","0"
"798.3000000119209","img/Soapdispenser.png","40","image-keyboard-response","1763","1274080","0.0-153.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","17","9","4","0","99","0"
"467.30000001192093","img/Basket.png","40","image-keyboard-response","1764","1274550","0.0-153.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","18","6","4","0","99","0"
"477.69999998807907","img/Cap.png","40","image-keyboard-response","1765","1275030","0.0-153.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","19","8","4","0","99","0"
"697.9000000357628","img/Jar.png","40","image-keyboard-response","1766","1275730","0.0-153.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","20","5","4","0","99","0"
"null","img/Boot.png","null","image-keyboard-response","1767","1275739","0.0-153.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","74","21","4","4","0","99","0"
"3101.5","img/Boot.png","38","image-keyboard-response","1768","1278842","0.0-154.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","","","","","","",""
"555.4000000357628","img/Boot.png","40","image-keyboard-response","1769","1279400","0.0-155.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","0","4","8","0","99","0"
"607.5","img/Jar.png","40","image-keyboard-response","1770","1280010","0.0-155.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","1","5","8","0","99","0"
"727.5","img/Boot.png","40","image-keyboard-response","1771","1280740","0.0-155.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","2","4","8","0","99","0"
"697.2000000476837","img/Toiletpaper.png","40","image-keyboard-response","1772","1281440","0.0-155.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","3","2","8","0","99","0"
"417.7000000476837","img/Balloon.png","40","image-keyboard-response","1773","1281860","0.0-155.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","4","3","8","0","99","0"
"437.5","img/Book.png","40","image-keyboard-response","1774","1282300","0.0-155.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","5","1","8","0","99","0"
"467.9000000357628","img/Lightbulb.png","40","image-keyboard-response","1775","1282770","0.0-155.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","6","0","8","0","99","0"
"446.9000000357628","img/Mug.png","40","image-keyboard-response","1776","1283220","0.0-155.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","7","14","8","0","99","0"
"618.0999999642372","img/Toaster.png","40","image-keyboard-response","1777","1283840","0.0-155.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","8","13","8","0","99","0"
"526.5","img/Clipboard.png","40","image-keyboard-response","1778","1284369","0.0-155.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","9","11","8","0","99","0"
"480.30000001192093","img/Fryingpan.png","40","image-keyboard-response","1779","1284851","0.0-155.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","10","12","8","0","99","0"
"466.5999999642372","img/Ovenmitt.png","40","image-keyboard-response","1780","1285320","0.0-155.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","11","10","8","0","99","0"
"1016.8000000119209","img/Soapdispenser.png","39","image-keyboard-response","1781","1286339","0.0-155.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","12","9","8","1","98","1"
"480.69999998807907","img/Basket.png","39","image-keyboard-response","1782","1286821","0.0-155.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","13","6","8","1","96","2"
"466.7999999523163","img/Floppy.png","39","image-keyboard-response","1783","1287290","0.0-155.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","14","7","8","1","93","3"
"null","img/Cap.png","null","image-keyboard-response","1784","1287300","0.0-155.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","75","15","8","8","0","108","0"
"1957.8999999761581","img/Cap.png","38","image-keyboard-response","1785","1289261","0.0-156.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","","","","","","",""
"786.1000000238419","img/Cap.png","40","image-keyboard-response","1786","1290049","0.0-157.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","76","0","8","0","0","108","0"
"531.0999999642372","img/Jar.png","40","image-keyboard-response","1787","1290581","0.0-157.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","76","1","5","0","0","108","0"
"477.60000002384186","img/Basket.png","40","image-keyboard-response","1788","1291061","0.0-157.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","76","2","6","0","0","108","0"
"1185.199999988079","img/Soapdispenser.png","40","image-keyboard-response","1789","1292249","0.0-157.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","76","3","9","0","0","108","0"
"609.5","img/Ovenmitt.png","40","image-keyboard-response","1790","1292860","0.0-157.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","76","4","10","0","0","108","0"
